kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"427551","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/03/2022,3375
"427551","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0601","2",18/03/2022,2012000
"427551","032","03212","521131","03212DL","2376","SAC","2","A","0","00000001","0601","2",14/03/2022,483113
"427551","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0601","2",16/03/2022,7400000
"427551","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0601","2",21/04/2022,8800000
"427551","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0601","2",22/04/2022,540000
"427551","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0601","2",23/05/2022,10000000
"427551","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/06/2022,47600000
"403817","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/02/2022,3258900
"427573","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0805","2",03/01/2022,6028236
"427573","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0805","2",03/01/2022,145075
"403817","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0855","2",14/02/2022,19419531
"403817","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0855","7",24/03/2022,-39
"427573","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/04/2022,13035600
"427573","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/04/2022,8714000
"427573","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0805","2",21/04/2022,8714000
"403817","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0855","2",23/05/2022,1341100
"403817","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0855","2",23/05/2022,5505500
"427573","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0805","2",10/06/2022,15501500
"403817","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0855","2",22/06/2022,1387500
"403823","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1151","2",16/02/2022,7681480
"403823","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1151","2",23/02/2022,8634800
"403823","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1151","2",11/03/2022,15932400
"403823","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1151","2",04/04/2022,51357000
"403823","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1151","2",07/04/2022,345824413
"403823","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1151","2",08/04/2022,14300000
"403823","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1151","2",08/04/2022,5283060
"403823","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1151","2",08/04/2022,7371000
"403823","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1151","2",28/06/2022,1441023
"652009","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1206","2",07/02/2022,18710000
"652009","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1206","2",25/02/2022,187130000
"652009","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1206","2",20/04/2022,9671000
"652009","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/05/2022,201108300
"652009","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/05/2022,16477340
"652009","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1206","2",25/05/2022,25941000
"403832","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0211","2",14/02/2022,310690
"653526","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/02/2022,1800000
"403824","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/02/2022,550000
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",02/02/2022,600000
"653526","032","03212","524111","03212WA","4345","EBC","2","A","0","00000001","0211","2",15/02/2022,5510000
"653526","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0211","2",10/03/2022,166500
"403832","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/03/2022,4958228
"653526","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/03/2022,312727
"403832","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0211","2",12/04/2022,300089309
"653526","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/04/2022,14020390
"653526","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/04/2022,27862500
"653526","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/04/2022,2300000
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",22/03/2022,750000
"403824","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0210","2",13/04/2022,1147500
"403824","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0210","2",11/05/2022,15886000
"403832","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0211","2",18/05/2022,1950000
"403824","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0210","2",25/05/2022,16595967
"653526","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0211","2",10/05/2022,152950
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",21/04/2022,600000
"403824","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0210","2",08/06/2022,10000
"403830","032","03212","522151","03212WA","2378","EBA","2","A","0","00000001","0258","2",17/02/2022,1800000
"403830","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/03/2022,1431302
"403829","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/03/2022,62835410
"403830","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0258","2",17/03/2022,279574
"403829","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/04/2022,11574
"403830","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0258","2",19/04/2022,1470000
"403829","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0252","2",21/04/2022,12376
"403830","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/05/2022,1470000
"403829","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0252","2",12/05/2022,380400
"403830","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0258","2",23/05/2022,334030
"403829","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/06/2022,4570000
"403830","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0258","2",02/06/2022,78000000
"403829","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/06/2022,146300000
"403829","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/06/2022,2824380
"403879","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2022,12895000
"403879","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/02/2022,22120000
"403879","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/02/2022,64200
"403879","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0222","2",17/03/2022,1300000
"403879","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0222","2",04/04/2022,9732650
"403879","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0222","2",22/04/2022,102081120
"403879","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0222","2",06/06/2022,168480000
"403879","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0222","2",08/06/2022,109860
"403879","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0222","2",29/06/2022,106865000
"403834","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0401","2",03/01/2022,540000
"403834","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0401","2",24/02/2022,3610000
"403834","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/03/2022,20780000
"403834","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0401","2",09/03/2022,8021935
"403834","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0401","2",11/04/2022,130984729
"403834","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0401","2",14/04/2022,3077362
"403834","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/05/2022,540000
"403834","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/05/2022,91882600
"403834","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0401","2",02/06/2022,9392200
"403826","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2251","2",27/01/2022,3428000
"403826","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/05/2022,75140700
"403826","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2251","2",19/05/2022,143827
"403826","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2251","2",03/06/2022,3110410
"245124","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2451","2",24/02/2022,6892000
"403838","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2451","2",21/03/2022,74043900
"245124","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2451","2",20/04/2022,1034000
"245124","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","2451","2",27/04/2022,400000
"245124","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2451","2",03/06/2022,7000000
"403838","032","03212","522192","03212DL","2376","SAC","2","A","0","00000001","2451","2",16/06/2022,2700000
"427582","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1312","2",11/03/2022,225516895
"427582","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1312","2",18/04/2022,769950
"427582","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","1312","2",18/05/2022,2578800
"403839","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","1905","2",25/02/2022,11780000
"403839","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1905","2",02/02/2022,20246600
"427602","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1905","2",13/01/2022,980
"427602","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1905","2",03/01/2022,2755000
"427602","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1905","2",21/02/2022,1960500
"427602","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1905","2",07/02/2022,2275600
"427602","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1905","2",28/01/2022,553600
"403839","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/02/2022,154628220
"403839","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",18/02/2022,6560650
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",11/03/2022,1820000
"427602","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1905","2",24/03/2022,1070000
"403839","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/03/2022,9704280
"403839","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1905","2",07/04/2022,2753812
"427602","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1905","2",19/05/2022,4500000
"403839","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1905","2",21/04/2022,42749680
"427602","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/05/2022,8050000
"403839","032","03212","521119","03212DL","2376","SAC","2","A","0","00000001","1905","2",13/05/2022,772800
"403839","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1905","2",22/06/2022,149790000
"403839","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1905","2",16/06/2022,86382000
"403839","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1905","7",28/06/2022,-1800000
"427602","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1905","2",09/06/2022,31000
"403839","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1905","2",06/06/2022,9128000
"427618","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2151","2",09/03/2022,245208558
"238755","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2151","2",11/03/2022,960000
"238755","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2151","2",04/03/2022,45540000
"427618","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/03/2022,198525400
"238755","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2151","2",28/03/2022,36
"238755","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2151","2",20/04/2022,334600
"238755","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2151","2",12/04/2022,960000
"427618","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/06/2022,14391820
"427618","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2151","2",01/06/2022,5580718
"427618","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","2151","2",22/06/2022,212086450
"238755","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2151","2",14/06/2022,537500
"238755","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",29/06/2022,21318
"427618","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","2151","2",27/06/2022,27880000
"427630","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","3351","2",20/01/2022,23705000
"634146","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","3351","2",07/02/2022,6087000
"427630","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3351","2",04/03/2022,8009832
"634146","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","3351","2",07/03/2022,7797000
"427630","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","3351","2",04/03/2022,550000
"427630","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","3351","2",08/03/2022,7437870
"427630","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","3351","2",24/03/2022,2405000
"634146","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/04/2022,20656700
"634146","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3351","2",04/04/2022,4396679
"634146","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","3351","2",17/05/2022,14400000
"634146","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3351","2",01/05/2022,3318
"427630","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3351","2",27/06/2022,6647877
"634146","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","3351","2",14/06/2022,1063300
"403837","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/03/2022,178454420
"403837","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0209","2",18/02/2022,12231401
"403837","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0209","2",13/06/2022,59144041
"238762","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0511","7",14/02/2022,-364
"238762","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0511","2",14/02/2022,800000
"238762","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0511","2",11/01/2022,31170
"238762","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0511","2",25/03/2022,58797000
"238762","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0511","2",15/03/2022,248
"238762","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0511","2",15/03/2022,1013880
"238762","032","03212","521241","03212WA","2378","EBA","2","A","0","00000001","0511","2",18/04/2022,10378883
"238762","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/04/2022,36180000
"238762","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","0511","2",17/05/2022,4700000
"238762","032","03212","523131","03212WA","2378","EBA","2","A","0","00000001","0511","2",17/05/2022,1890000
"238762","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0511","2",17/05/2022,17342000
"238762","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","0511","2",31/05/2022,90000000
"238762","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","0511","2",24/06/2022,4555000
"238762","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0511","2",24/06/2022,56249800
"238762","032","03212","521241","03212DL","2375","SCC","2","A","0","00000001","0511","2",24/06/2022,750000
"352595","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","2007","2",24/02/2022,60000000
"352595","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/03/2022,7860000
"352595","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2007","2",17/03/2022,33600000
"403820","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2022,2824380
"352595","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",24/02/2022,10714000
"403820","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2007","2",22/02/2022,7180000
"403820","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/04/2022,34700000
"352595","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/04/2022,7860000
"403820","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2007","2",17/05/2022,66138404
"352595","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2007","2",18/04/2022,438000
"352595","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/05/2022,69146100
"403820","032","03212","521841","03212WA","2378","EBA","2","A","0","00000001","2007","2",09/06/2022,1320000
"352595","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2007","2",08/06/2022,10827705
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",03/01/2022,103746900
"239188","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0354","2",24/02/2022,19100000
"237373","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0354","2",15/02/2022,8587000
"239188","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0354","2",15/02/2022,15182200
"237373","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","0354","2",18/02/2022,168388290
"237373","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0354","2",07/03/2022,243548001
"237373","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0354","2",14/03/2022,62976800
"239188","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0354","2",17/03/2022,5000000
"237373","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0354","2",24/03/2022,4650000
"237373","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0354","2",04/04/2022,129580000
"237373","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0354","2",19/04/2022,2614260
"237373","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0354","2",13/04/2022,174906700
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",12/04/2022,157370
"239188","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",22/04/2022,5400000
"239188","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",11/05/2022,957534
"239188","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/06/2022,82196700
"239188","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0354","2",30/05/2022,1673540891
"237373","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",17/06/2022,30137670
"239188","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0354","2",28/06/2022,20514000
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",03/01/2022,2204130
"403875","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0953","2",02/02/2022,142117000
"403875","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0953","2",20/01/2022,4206100
"403875","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0953","2",15/02/2022,11497400
"403875","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0953","2",21/02/2022,81600
"403875","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0953","2",21/02/2022,414000
"403875","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0953","2",10/03/2022,24716103
"403875","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0953","2",23/03/2022,154520
"403875","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/04/2022,178000
"403875","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0953","2",20/04/2022,98412540
"403875","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0953","2",20/04/2022,910000
"403875","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0953","2",14/04/2022,8171867
"403875","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0953","2",18/05/2022,14171370
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/05/2022,2189086
"403875","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0953","2",27/05/2022,699000
"403875","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0953","2",24/06/2022,1072000
"403875","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0953","2",28/06/2022,21300100
"238741","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0751","2",17/03/2022,1377095184
"238741","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0751","2",16/03/2022,1260000
"238741","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","0751","2",31/03/2022,72000000
"238741","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","0751","2",31/03/2022,3330000
"238741","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/04/2022,177990000
"238741","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/05/2022,219688000
"238741","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0751","2",23/05/2022,29748000
"238741","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0751","2",11/05/2022,10400000
"238741","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0751","2",11/05/2022,15262000
"238741","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0751","2",10/06/2022,1012852
"238741","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0751","2",31/05/2022,4979873
"238741","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0751","2",20/06/2022,32412000
"238741","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0751","2",22/06/2022,5000000
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",03/01/2022,1451723040
"440013","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2202","2",16/02/2022,1000000
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/02/2022,8030539
"403827","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2201","2",22/02/2022,4060
"440013","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2022,74350400
"440013","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2202","2",11/03/2022,999000
"440013","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2202","2",08/03/2022,12874800
"403827","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2201","2",20/04/2022,107991214
"440013","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","2202","2",24/03/2022,1000000
"440013","032","03212","521822","03212DL","2376","SAC","2","A","0","00000001","2202","2",24/03/2022,22500000
"440013","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","2202","2",19/04/2022,43000000
"440013","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2202","2",20/04/2022,1317724
"440013","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2202","2",18/05/2022,23275
"440013","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","2202","2",02/06/2022,1000000
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",06/06/2022,81662
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",12/05/2022,5211500
"403827","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2201","2",13/06/2022,154390000
"440013","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2202","2",27/06/2022,780000
"403827","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2201","2",28/06/2022,13410
"403828","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/02/2022,103343340
"403828","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1907","2",25/02/2022,125576
"403828","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","1907","2",25/03/2022,7300000
"403828","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1907","2",21/04/2022,64400000
"403828","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1907","2",21/04/2022,104868480
"403828","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","1907","2",25/04/2022,11055500
"403828","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","1907","2",19/05/2022,43220000
"403828","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1907","2",12/05/2022,49200
"403828","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1907","7",12/05/2022,-24
"403828","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/06/2022,1601910
"403828","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1907","2",08/06/2022,40000
"622035","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0503","2",17/02/2022,17683710
"622035","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0503","2",25/04/2022,35000000
"622035","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0503","2",30/05/2022,200000
"622035","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0503","2",10/06/2022,9920000
"622035","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0503","2",28/06/2022,12325000
"403822","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2022,3650000
"403821","032","03212","522111","03212WA","2378","EBA","1","A","0","00000001","0152","2",26/01/2022,103423989
"403821","032","03212","512411","03212WA","2378","EBA","1","A","0","00000001","0152","2",04/02/2022,569618155
"403835","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0151","2",15/02/2022,97500000
"427511","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0154","2",08/02/2022,29778925
"403821","032","03212","511123","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/03/2022,20360000
"403822","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0152","2",24/02/2022,13180000
"403836","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/03/2022,10618000
"427511","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0154","2",04/03/2022,49384000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",14/03/2022,2153500
"403821","032","03212","522113","03212WA","2378","EBA","1","A","0","00000001","0152","2",14/03/2022,1368000
"427511","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0154","2",15/03/2022,36093320
"403821","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0152","2",21/03/2022,15217800
"427511","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0154","2",17/03/2022,9180000
"626402","032","03212","522141","03212WA","2378","EBA","1","A","0","00000001","0151","2",17/03/2022,14200000
"626402","032","03212","521114","03212WA","2378","EBA","1","A","0","00000001","0151","2",17/03/2022,217700
