kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",09/06/2022,500000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",14/02/2022,80000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",10/01/2022,150000
"238010","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",10/01/2022,36075000
"403830","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2022,1140000
"427582","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",22/03/2022,26600000
"427582","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",01/04/2022,374000
"238755","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2022,2151169
"427630","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",31/03/2022,51000
"403837","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",28/01/2022,180431
"238762","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",06/01/2022,1716660
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",25/02/2022,18860000
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",14/02/2022,492
"239188","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",04/02/2022,1500000
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",27/05/2022,125000
"622035","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",07/01/2022,319500
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",12/04/2022,2232500
"427573","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",13/06/2022,4817000
"653526","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",05/04/2022,94160
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",19/01/2022,2257000
"403879","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",24/05/2022,13300000
"245124","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",21/02/2022,1000000
"403838","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",10/06/2022,3493500
"403838","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",12/05/2022,400000
"239188","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",10/02/2022,1000000
"239188","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",07/03/2022,500000
"239188","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",02/02/2022,295000
"239188","032","03212","425421","0000000","0000","000","0","0","0","00000000","0000","7",28/03/2022,-338095000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/04/2022,400000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",17/03/2022,300000
"622035","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",03/01/2022,4779512
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",28/04/2022,27500000
"238010","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",16/03/2022,1000000
"652009","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",26/01/2022,658
"403832","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",07/01/2022,9620000
"403824","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2022,281160
"634146","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",14/06/2022,500000
"634146","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",04/02/2022,400000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",12/05/2022,675000
"239188","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",07/06/2022,148
"237373","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",09/06/2022,212420
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",10/06/2022,240000
"403875","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",23/03/2022,277
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2022,590000
"622035","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",11/02/2022,813000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",08/02/2022,16200000
"238010","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",15/03/2022,1500000
"427551","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",23/05/2022,2025000
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2022,234000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",13/05/2022,450000
"239188","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",07/02/2022,700000
"239188","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",24/02/2022,2000000
"239188","032","03212","425112","0000000","0000","000","0","0","0","00000000","0000","7",28/03/2022,-3230000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",02/06/2022,525000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/02/2022,400000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",21/03/2022,800000
"403828","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",30/03/2022,1241766
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",12/04/2022,900000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",11/05/2022,450000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",03/06/2022,300000
"403836","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",06/06/2022,4940000
"427511","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",23/03/2022,950
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",14/06/2022,17700000
"239260","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2022,1593900
"403833","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",03/01/2022,575519
"427551","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2022,994000
"427602","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2022,1162066
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2022,275000
"238755","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",22/04/2022,3660000
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2022,3836030
"403837","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2022,3594934
"239188","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",16/02/2022,6900000
"237373","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",03/01/2022,132594
"238741","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",31/01/2022,750000
"403827","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2022,2190578
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",17/01/2022,4210000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",05/04/2022,9975000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",19/05/2022,450000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2022,150000
"653526","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",17/01/2022,44880
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",25/01/2022,2068000
"427602","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2022,1162066
"427630","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",14/02/2022,300000
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2022,3434178
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/03/2022,600000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",21/03/2022,200000
"403820","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",03/01/2022,385080
"239188","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",25/01/2022,20250000
"239188","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",06/01/2022,8100000
"237373","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",28/01/2022,3000000
"239188","032","03212","425151","0000000","0000","000","0","0","0","00000000","0000","7",28/03/2022,-500000
"239188","032","03212","424929","0000000","0000","000","0","F","0","00000001","0000","2",31/05/2022,6085000
"239188","032","03212","424911","0000000","0000","000","0","F","0","00000001","0000","2",31/05/2022,761787
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",07/06/2022,345000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/02/2022,19575000
"239260","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2022,1593900
